price,bedrooms,square_feet,pets_allowed,pets_yes,pets_label
820.0,1.0,665.0,"Cats,Dogs",True,да
3000.0,6.0,800.0,,False,нет
1150.0,1.0,908.0,,False,нет
1795.0,2.0,1099.0,,False,нет
2205.0,3.0,1390.0,,False,нет
908.0,3.0,1102.0,"Cats,Dogs",True,да
1499.0,2.0,1219.0,,False,нет
1837.0,1.0,557.0,"Cats,Dogs",True,да
683.0,2.0,370.0,"Cats,Dogs",True,да
1228.0,1.0,707.0,,False,нет
1273.0,1.0,700.0,,False,нет
2811.0,2.0,1052.0,"Cats,Dogs",True,да
845.0,1.0,966.0,,False,нет
1672.0,2.0,1101.0,,False,нет
789.0,1.0,652.0,"Cats,Dogs",True,да
1140.0,1.0,780.0,"Cats,Dogs",True,да
1008.0,2.0,1060.0,"Cats,Dogs",True,да
815.0,2.0,1115.0,"Cats,Dogs",True,да
1345.0,1.0,827.0,,False,нет
739.0,1.0,652.0,"Cats,Dogs",True,да
932.0,2.0,940.0,,False,нет
1006.0,2.0,1042.0,,False,нет
1167.0,1.0,759.0,,False,нет
2130.0,2.0,1235.0,,False,нет
896.0,2.0,1200.0,,False,нет
1295.0,2.0,1000.0,,False,нет
865.0,2.0,942.0,,False,нет
1728.0,2.0,1171.0,"Cats,Dogs",True,да
1525.0,2.0,1237.0,,False,нет
1975.0,1.0,950.0,,False,нет
1375.0,2.0,888.0,"Cats,Dogs",True,да
1718.0,1.0,978.0,"Cats,Dogs",True,да
2095.0,2.0,950.0,,False,нет
2025.0,2.0,1122.0,Cats,True,да
1230.0,1.0,1157.0,,False,нет
1574.0,2.0,943.0,,False,нет
1337.0,2.0,848.0,,False,нет
750.0,2.0,800.0,,False,нет
1850.0,1.0,810.0,,False,нет
1385.0,2.0,1237.0,,False,нет
750.0,4.0,904.0,,False,нет
719.0,2.0,1050.0,"Cats,Dogs",True,да
665.0,1.0,610.0,"Cats,Dogs",True,да
1198.0,2.0,930.0,,False,нет
925.0,2.0,900.0,,False,нет
2900.0,2.0,630.0,,False,нет
1185.0,1.0,800.0,"Cats,Dogs",True,да
1449.0,2.0,1400.0,,False,нет
1930.0,1.0,773.0,,False,нет
1650.0,1.0,798.0,,False,нет
1075.0,3.0,1219.0,"Cats,Dogs",True,да
719.0,2.0,1050.0,,False,нет
1630.0,2.0,640.0,,False,нет
3185.0,2.0,1344.0,,False,нет
3316.0,1.0,872.0,,False,нет
3940.0,2.0,1098.0,,False,нет
3445.0,2.0,1472.0,,False,нет
1900.0,1.0,960.0,,False,нет
1160.0,1.0,682.0,,False,нет
2950.0,2.0,676.0,"Cats,Dogs",True,да
1739.0,1.0,834.0,,False,нет
4215.0,2.0,1128.0,"Cats,Dogs",True,да
1651.0,3.0,1250.0,Cats,True,да
1574.0,2.0,943.0,,False,нет
1243.0,1.0,900.0,"Cats,Dogs",True,да
735.0,1.0,600.0,,False,нет
2670.0,1.0,419.0,,False,нет
810.0,2.0,1113.0,"Cats,Dogs",True,да
800.0,2.0,1036.0,,False,нет
1000.0,1.0,794.0,,False,нет
1416.0,1.0,559.0,,False,нет
695.0,1.0,760.0,"Cats,Dogs",True,да
3425.0,2.0,1472.0,,False,нет
3138.0,1.0,717.0,,False,нет
1349.0,1.0,803.0,,False,нет
1420.0,2.0,506.0,,False,нет
1216.0,1.0,910.0,,False,нет
2665.0,2.0,1099.0,,False,нет
974.0,2.0,1090.0,"Cats,Dogs",True,да
1933.0,1.0,676.0,"Cats,Dogs",True,да
895.0,2.0,1100.0,"Cats,Dogs",True,да
1810.0,2.0,993.0,"Cats,Dogs",True,да
1588.0,1.0,810.0,,False,нет
2125.0,1.0,832.0,,False,нет
694.0,1.0,650.0,,False,нет
1015.0,2.0,1124.0,"Cats,Dogs",True,да
630.0,1.0,515.0,,False,нет
1850.0,4.0,1170.0,,False,нет
974.0,2.0,1090.0,"Cats,Dogs",True,да
1819.0,1.0,748.0,"Cats,Dogs",True,да
840.0,1.0,729.0,"Cats,Dogs",True,да
908.0,1.0,756.0,,False,нет
880.0,1.0,1065.0,"Cats,Dogs",True,да
700.0,1.0,806.0,"Cats,Dogs",True,да
1329.0,2.0,1160.0,,False,нет
1199.0,2.0,1000.0,,False,нет
2400.0,3.0,1220.0,,False,нет
2100.0,2.0,1000.0,,False,нет
1095.0,1.0,740.0,"Cats,Dogs",True,да
928.0,1.0,500.0,,False,нет
1129.0,1.0,512.0,,False,нет
995.0,3.0,1275.0,,False,нет
1800.0,2.0,1050.0,,False,нет
1400.0,2.0,937.0,"Cats,Dogs",True,да
2565.0,2.0,1368.0,,False,нет
750.0,1.0,800.0,"Cats,Dogs",True,да
1407.0,1.0,750.0,,False,нет
3250.0,2.0,1100.0,,False,нет
2870.0,2.0,1100.0,,False,нет
1376.0,1.0,744.0,,False,нет
2100.0,2.0,1600.0,,False,нет
1259.0,2.0,1140.0,,False,нет
1215.0,1.0,670.0,"Cats,Dogs",True,да
1400.0,3.0,837.0,,False,нет
1809.0,2.0,1053.0,,False,нет
2300.0,2.0,1221.0,,False,нет
2400.0,2.0,1271.0,,False,нет
1010.0,3.0,654.0,"Cats,Dogs",True,да
1025.0,2.0,1140.0,"Cats,Dogs",True,да
1850.0,1.0,1155.0,,False,нет
1350.0,2.0,1171.0,,False,нет
2300.0,2.0,1221.0,,False,нет
2300.0,2.0,1158.0,,False,нет
1897.0,1.0,808.0,"Cats,Dogs",True,да
1499.0,1.0,720.0,,False,нет
2000.0,2.0,1400.0,,False,нет
2300.0,3.0,1300.0,,False,нет
1700.0,1.0,881.0,,False,нет
1831.0,2.0,1280.0,,False,нет
1428.0,1.0,723.0,,False,нет
5750.0,2.0,1118.0,,False,нет
1382.0,3.0,468.0,,False,нет
2600.0,3.0,991.0,"Cats,Dogs",True,да
1374.0,2.0,1231.0,,False,нет
1300.0,1.0,794.0,,False,нет
2985.0,4.0,1800.0,,False,нет
1850.0,1.0,809.0,,False,нет
1575.0,2.0,1060.0,"Cats,Dogs",True,да
3095.0,3.0,1500.0,"Cats,Dogs",True,да
1575.0,2.0,1000.0,"Cats,Dogs",True,да
1242.0,1.0,750.0,,False,нет
1210.0,1.0,723.0,,False,нет
1242.0,1.0,750.0,,False,нет
1715.0,2.0,1119.0,,False,нет
2683.0,1.0,689.0,"Cats,Dogs",True,да
2200.0,2.0,1500.0,,False,нет
4461.0,2.0,1158.0,"Cats,Dogs",True,да
1689.0,2.0,1165.0,"Cats,Dogs",True,да
2050.0,3.0,1500.0,,False,нет
2200.0,2.0,1000.0,,False,нет
6195.0,2.0,1275.0,,False,нет
1750.0,2.0,1210.0,,False,нет
1615.0,1.0,880.0,"Cats,Dogs",True,да
7356.0,2.0,1192.0,,False,нет
1049.0,2.0,790.0,,False,нет
580.0,1.0,693.0,"Cats,Dogs",True,да
2635.0,2.0,660.0,"Cats,Dogs",True,да
2600.0,1.0,804.0,,False,нет
1950.0,1.0,843.0,"Cats,Dogs",True,да
2000.0,1.0,700.0,"Cats,Dogs",True,да
595.0,2.0,883.0,,False,нет
675.0,2.0,1020.0,,False,нет
2398.0,1.0,700.0,"Cats,Dogs",True,да
2200.0,1.0,600.0,"Cats,Dogs",True,да
3600.0,4.0,1555.0,"Cats,Dogs",True,да
2600.0,2.0,800.0,,False,нет
751.0,2.0,964.0,,False,нет
1350.0,1.0,748.0,,False,нет
2344.0,2.0,1005.0,,False,нет
1539.0,2.0,1189.0,,False,нет
885.0,2.0,1090.0,,False,нет
1785.0,2.0,1220.0,,False,нет
1750.0,0.0,600.0,,False,нет
2245.0,2.0,1116.0,,False,нет
2600.0,2.0,1264.0,,False,нет
1400.0,2.0,1097.0,,False,нет
1451.0,2.0,1093.0,,False,нет
1417.0,2.0,1010.0,,False,нет
1325.0,3.0,1330.0,,False,нет
2995.0,1.0,936.0,,False,нет
2750.0,3.0,1543.0,,False,нет
855.0,1.0,540.0,,False,нет
2025.0,2.0,448.0,"Cats,Dogs",True,да
4295.0,2.0,1118.0,,False,нет
829.0,1.0,850.0,"Cats,Dogs",True,да
1739.0,2.0,1000.0,,False,нет
1462.0,2.0,883.0,,False,нет
1263.0,1.0,640.0,Cats,True,да
1960.0,3.0,1352.0,"Cats,Dogs",True,да
2072.0,1.0,651.0,,False,нет
1990.0,3.0,1344.0,,False,нет
1225.0,1.0,756.0,,False,нет
1749.0,2.0,1200.0,"Cats,Dogs",True,да
3200.0,3.0,1108.0,,False,нет
1281.0,1.0,625.0,,False,нет
990.0,1.0,670.0,,False,нет
940.0,1.0,679.0,,False,нет
1415.0,2.0,899.0,"Cats,Dogs",True,да
3200.0,2.0,1125.0,"Cats,Dogs",True,да
3955.0,2.0,950.0,,False,нет
4180.0,2.0,1000.0,,False,нет
1150.0,1.0,768.0,"Cats,Dogs",True,да
964.0,1.0,806.0,,False,нет
824.0,1.0,655.0,,False,нет
1250.0,1.0,731.0,"Cats,Dogs",True,да
2165.0,1.0,846.0,"Cats,Dogs",True,да
5905.0,2.0,956.0,,False,нет
2700.0,1.0,1018.0,,False,нет
1431.0,2.0,840.0,"Cats,Dogs",True,да
3245.0,2.0,1287.0,"Cats,Dogs",True,да
3220.0,2.0,1211.0,"Cats,Dogs",True,да
1150.0,1.0,760.0,Cats,True,да
1840.0,2.0,1600.0,,False,нет
1073.0,2.0,1050.0,,False,нет
1235.0,1.0,720.0,"Cats,Dogs",True,да
2100.0,2.0,1400.0,,False,нет
545.0,1.0,446.0,"Cats,Dogs",True,да
1007.0,1.0,696.0,"Cats,Dogs",True,да
1050.0,2.0,1220.0,,False,нет
1027.0,1.0,937.0,,False,нет
1285.0,1.0,771.0,"Cats,Dogs",True,да
1256.0,3.0,1160.0,"Cats,Dogs",True,да
2635.0,2.0,1088.0,"Cats,Dogs",True,да
3195.0,1.0,700.0,,False,нет
1994.0,2.0,1067.0,,False,нет
1397.0,2.0,1062.0,"Cats,Dogs",True,да
2700.0,2.0,1182.0,,False,нет
1995.0,2.0,1032.0,"Cats,Dogs",True,да
1440.0,1.0,689.0,"Cats,Dogs",True,да
835.0,1.0,827.0,,False,нет
785.0,1.0,750.0,,False,нет
1150.0,2.0,1000.0,,False,нет
3795.0,2.0,670.0,,False,нет
2500.0,4.0,1360.0,,False,нет
1007.0,1.0,680.0,,False,нет
1224.0,3.0,1249.0,"Cats,Dogs",True,да
1153.0,2.0,1003.0,,False,нет
1039.0,1.0,747.0,,False,нет
2200.0,3.0,1100.0,,False,нет
7360.0,2.0,1046.0,Cats,True,да
565.0,1.0,672.0,,False,нет
1638.0,3.0,1279.0,"Cats,Dogs",True,да
2000.0,2.0,1000.0,,False,нет
2245.0,2.0,400.0,,False,нет
1075.0,1.0,750.0,,False,нет
1576.0,2.0,967.0,,False,нет
2940.0,1.0,700.0,"Cats,Dogs",True,да
8750.0,3.0,1339.0,,False,нет
1963.0,2.0,1100.0,"Cats,Dogs",True,да
2948.0,2.0,1200.0,,False,нет
2850.0,3.0,1130.0,"Cats,Dogs",True,да
783.0,2.0,1118.0,,False,нет
1270.0,2.0,1280.0,,False,нет
1685.0,3.0,1087.0,,False,нет
1415.0,3.0,1476.0,,False,нет
975.0,1.0,430.0,"Cats,Dogs",True,да
3501.0,1.0,921.0,,False,нет
2479.0,2.0,914.0,,False,нет
1525.0,2.0,927.0,,False,нет
826.0,3.0,1040.0,"Cats,Dogs",True,да
1115.0,3.0,463.0,"Cats,Dogs",True,да
1495.0,1.0,716.0,"Cats,Dogs",True,да
2105.0,2.0,1187.0,"Cats,Dogs",True,да
2035.0,2.0,1128.0,"Cats,Dogs",True,да
1625.0,1.0,650.0,Cats,True,да
1745.0,2.0,790.0,"Cats,Dogs",True,да
1800.0,2.0,1232.0,,False,нет
1329.0,1.0,816.0,,False,нет
1600.0,2.0,1000.0,,False,нет
1575.0,2.0,900.0,,False,нет
1669.0,1.0,615.0,,False,нет
2500.0,3.0,1500.0,,False,нет
2312.0,2.0,1031.0,"Cats,Dogs",True,да
3640.0,2.0,990.0,"Cats,Dogs",True,да
2165.0,2.0,480.0,,False,нет
2131.0,1.0,791.0,"Cats,Dogs",True,да
1649.0,1.0,778.0,,False,нет
1020.0,0.0,250.0,,False,нет
2680.0,2.0,1267.0,,False,нет
2337.0,2.0,1296.0,,False,нет
1285.0,1.0,685.0,"Cats,Dogs",True,да
2465.0,1.0,794.0,,False,нет
1245.0,1.0,639.0,"Cats,Dogs",True,да
1516.0,3.0,533.0,,False,нет
2050.0,2.0,1200.0,,False,нет
595.0,2.0,1026.0,,False,нет
1420.0,2.0,1102.0,,False,нет
1250.0,1.0,779.0,,False,нет
1765.0,2.0,1247.0,,False,нет
1350.0,1.0,882.0,,False,нет
2100.0,4.0,3388.0,,False,нет
2500.0,3.0,2000.0,,False,нет
1325.0,1.0,783.0,,False,нет
2273.0,1.0,585.0,,False,нет
625.0,1.0,660.0,"Cats,Dogs",True,да
1396.0,2.0,1223.0,"Cats,Dogs",True,да
599.0,1.0,583.0,,False,нет
1645.0,1.0,902.0,,False,нет
2462.0,2.0,1080.0,,False,нет
2375.0,4.0,3100.0,"Cats,Dogs",True,да
3665.0,3.0,1368.0,"Cats,Dogs",True,да
1465.0,2.0,1510.0,,False,нет
1040.0,1.0,700.0,,False,нет
1130.0,2.0,865.0,,False,нет
1053.0,1.0,817.0,,False,нет
1635.0,1.0,400.0,"Cats,Dogs",True,да
689.0,1.0,598.0,"Cats,Dogs",True,да
1650.0,1.0,400.0,"Cats,Dogs",True,да
3359.0,2.0,1126.0,"Cats,Dogs",True,да
1845.0,1.0,400.0,"Cats,Dogs",True,да
2095.0,2.0,1169.0,"Cats,Dogs",True,да
1095.0,1.0,530.0,,False,нет
1040.0,1.0,700.0,,False,нет
3200.0,2.0,890.0,,False,нет
1250.0,3.0,1291.0,,False,нет
3120.0,2.0,1224.0,,False,нет
2570.0,1.0,708.0,,False,нет
1912.0,3.0,1368.0,,False,нет
605.0,2.0,1000.0,,False,нет
999.0,3.0,1250.0,,False,нет
3500.0,1.0,750.0,,False,нет
699.0,2.0,815.0,,False,нет
3140.0,1.0,720.0,Cats,True,да
2800.0,2.0,700.0,Cats,True,да
1977.0,1.0,878.0,,False,нет
2650.0,1.0,523.0,,False,нет
950.0,1.0,834.0,"Cats,Dogs",True,да
2500.0,1.0,595.0,,False,нет
1380.0,3.0,1250.0,"Cats,Dogs",True,да
1055.0,1.0,728.0,"Cats,Dogs",True,да
4135.0,2.0,992.0,,False,нет
660.0,2.0,860.0,"Cats,Dogs",True,да
1325.0,1.0,738.0,"Cats,Dogs",True,да
2167.0,2.0,1200.0,,False,нет
951.0,3.0,1175.0,,False,нет
1560.0,2.0,931.0,"Cats,Dogs",True,да
1761.0,1.0,810.0,"Cats,Dogs",True,да
1590.0,1.0,881.0,"Cats,Dogs",True,да
650.0,3.0,1000.0,,False,нет
1518.0,2.0,1130.0,,False,нет
1750.0,1.0,1633.0,,False,нет
659.0,2.0,940.0,"Cats,Dogs",True,да
1890.0,2.0,906.0,,False,нет
890.0,2.0,1146.0,,False,нет
475.0,1.0,589.0,,False,нет
2445.0,1.0,832.0,"Cats,Dogs",True,да
1105.0,1.0,800.0,"Cats,Dogs",True,да
1390.0,1.0,824.0,,False,нет
1159.0,1.0,597.0,"Cats,Dogs",True,да
1550.0,3.0,1050.0,,False,нет
2230.0,1.0,915.0,,False,нет
535.0,2.0,600.0,"Cats,Dogs",True,да
870.0,2.0,979.0,"Cats,Dogs",True,да
2775.0,2.0,1161.0,,False,нет
3940.0,2.0,1173.0,,False,нет
975.0,1.0,624.0,"Cats,Dogs",True,да
2200.0,2.0,1044.0,,False,нет
929.0,3.0,1148.0,,False,нет
625.0,2.0,500.0,,False,нет
1595.0,3.0,1100.0,,False,нет
1962.0,3.0,1302.0,,False,нет
775.0,1.0,855.0,,False,нет
2345.0,1.0,738.0,,False,нет
1900.0,3.0,918.0,Cats,True,да
735.0,2.0,950.0,,False,нет
2550.0,1.0,1025.0,,False,нет
1925.0,1.0,1017.0,"Cats,Dogs",True,да
1955.0,1.0,885.0,,False,нет
962.0,1.0,829.0,"Cats,Dogs",True,да
1416.0,1.0,804.0,,False,нет
1450.0,1.0,882.0,,False,нет
969.0,2.0,628.0,"Cats,Dogs",True,да
1395.0,2.0,1145.0,,False,нет
884.0,2.0,422.0,"Cats,Dogs",True,да
1970.0,1.0,809.0,,False,нет
1768.0,2.0,1141.0,,False,нет
695.0,1.0,765.0,"Cats,Dogs",True,да
1269.0,2.0,1000.0,,False,нет
965.0,1.0,841.0,"Cats,Dogs",True,да
1203.0,1.0,563.0,,False,нет
1283.0,1.0,744.0,,False,нет
962.0,1.0,829.0,,False,нет
615.0,1.0,600.0,"Cats,Dogs",True,да
899.0,2.0,388.0,"Cats,Dogs",True,да
875.0,3.0,1142.0,"Cats,Dogs",True,да
1130.0,1.0,500.0,"Cats,Dogs",True,да
499.0,1.0,400.0,"Cats,Dogs",True,да
1650.0,2.0,1100.0,,False,нет
1229.0,1.0,862.0,"Cats,Dogs",True,да
1600.0,2.0,700.0,,False,нет
1605.0,1.0,625.0,"Cats,Dogs",True,да
960.0,2.0,944.0,"Cats,Dogs",True,да
1290.0,0.0,445.0,"Cats,Dogs",True,да
3100.0,3.0,1800.0,,False,нет
1138.0,3.0,660.0,,False,нет
1661.0,2.0,1088.0,,False,нет
1121.0,1.0,758.0,"Cats,Dogs",True,да
1520.0,1.0,733.0,Cats,True,да
1900.0,1.0,564.0,"Cats,Dogs",True,да
1315.0,2.0,1332.0,,False,нет
1085.0,1.0,678.0,"Cats,Dogs",True,да
1137.0,2.0,970.0,"Cats,Dogs",True,да
1325.0,2.0,614.0,Cats,True,да
1145.0,2.0,1066.0,,False,нет
2450.0,2.0,1102.0,"Cats,Dogs",True,да
1459.0,3.0,1508.0,,False,нет
978.0,1.0,563.0,"Cats,Dogs",True,да
910.0,1.0,828.0,,False,нет
735.0,1.0,600.0,,False,нет
770.0,1.0,575.0,"Cats,Dogs",True,да
2583.0,1.0,810.0,,False,нет
1380.0,2.0,1464.0,"Cats,Dogs",True,да
1600.0,1.0,607.0,,False,нет
1324.0,2.0,996.0,"Cats,Dogs",True,да
954.0,1.0,897.0,,False,нет
1301.0,2.0,592.0,Cats,True,да
1895.0,1.0,500.0,,False,нет
5500.0,2.0,1000.0,,False,нет
1395.0,3.0,1340.0,,False,нет
1700.0,3.0,1304.0,,False,нет
1507.0,2.0,1326.0,"Cats,Dogs",True,да
1739.0,3.0,1252.0,,False,нет
868.0,1.0,918.0,,False,нет
4500.0,3.0,1450.0,"Cats,Dogs",True,да
843.0,1.0,918.0,,False,нет
1432.0,2.0,1249.0,"Cats,Dogs",True,да
1345.0,1.0,719.0,"Cats,Dogs",True,да
1370.0,1.0,719.0,"Cats,Dogs",True,да
1246.0,2.0,1020.0,"Cats,Dogs",True,да
1505.0,1.0,763.0,"Cats,Dogs",True,да
2049.0,2.0,1620.0,,False,нет
1022.0,1.0,678.0,,False,нет
819.0,2.0,800.0,,False,нет
800.0,1.0,542.0,"Cats,Dogs",True,да
735.0,1.0,600.0,,False,нет
830.0,1.0,750.0,,False,нет
999.0,1.0,693.0,,False,нет
839.0,2.0,816.0,,False,нет
725.0,2.0,683.0,,False,нет
3150.0,2.0,1100.0,,False,нет
1600.0,3.0,1966.0,,False,нет
765.0,1.0,880.0,,False,нет
882.0,1.0,720.0,"Cats,Dogs",True,да
1596.0,2.0,937.0,"Cats,Dogs",True,да
1195.0,1.0,725.0,,False,нет
2925.0,3.0,1000.0,,False,нет
1318.0,2.0,1186.0,,False,нет
1070.0,1.0,751.0,,False,нет
1219.0,2.0,870.0,,False,нет
1369.0,1.0,805.0,,False,нет
1350.0,1.0,750.0,,False,нет
3995.0,2.0,1335.0,,False,нет
3184.0,1.0,831.0,,False,нет
1175.0,3.0,785.0,"Cats,Dogs",True,да
3150.0,2.0,1200.0,,False,нет
1082.0,1.0,480.0,"Cats,Dogs",True,да
1086.0,1.0,828.0,"Cats,Dogs",True,да
1465.0,3.0,1259.0,"Cats,Dogs",True,да
929.0,1.0,758.0,,False,нет
1320.0,1.0,786.0,"Cats,Dogs",True,да
1410.0,2.0,1039.0,"Cats,Dogs",True,да
1098.0,1.0,857.0,,False,нет
1391.0,2.0,1152.0,,False,нет
998.0,1.0,760.0,,False,нет
759.0,1.0,650.0,"Cats,Dogs",True,да
980.0,1.0,400.0,"Cats,Dogs",True,да
980.0,1.0,400.0,"Cats,Dogs",True,да
969.0,2.0,1040.0,"Cats,Dogs",True,да
1450.0,2.0,990.0,,False,нет
1032.0,1.0,476.0,"Cats,Dogs",True,да
1175.0,3.0,785.0,"Cats,Dogs",True,да
795.0,1.0,640.0,,False,нет
729.0,2.0,400.0,"Cats,Dogs",True,да
1200.0,3.0,780.0,"Cats,Dogs",True,да
2600.0,2.0,1200.0,,False,нет
1122.0,1.0,597.0,"Cats,Dogs",True,да
2700.0,3.0,1200.0,,False,нет
1294.0,1.0,709.0,"Cats,Dogs",True,да
1534.0,1.0,768.0,,False,нет
1582.0,2.0,1092.0,,False,нет
1641.0,2.0,1018.0,"Cats,Dogs",True,да
1445.0,1.0,693.0,"Cats,Dogs",True,да
1339.0,1.0,784.0,"Cats,Dogs",True,да
1531.0,2.0,1088.0,,False,нет
1400.0,2.0,1185.0,,False,нет
1275.0,1.0,344.0,,False,нет
2195.0,3.0,1200.0,,False,нет
1172.0,1.0,816.0,,False,нет
850.0,3.0,1089.0,,False,нет
1812.0,2.0,1045.0,,False,нет
1362.0,1.0,516.0,,False,нет
850.0,3.0,1000.0,,False,нет
5950.0,4.0,2375.0,"Cats,Dogs",True,да
1200.0,1.0,500.0,,False,нет
1350.0,3.0,2586.0,,False,нет
829.0,1.0,605.0,,False,нет
1104.0,1.0,909.0,,False,нет
868.0,1.0,826.0,"Cats,Dogs",True,да
1525.0,1.0,742.0,,False,нет
1334.0,2.0,1160.0,,False,нет
1385.0,2.0,1185.0,,False,нет
1099.0,3.0,1100.0,"Cats,Dogs",True,да
1022.0,2.0,1023.0,"Cats,Dogs",True,да
1151.0,2.0,996.0,,False,нет
3800.0,4.0,1600.0,,False,нет
1159.0,2.0,1073.0,"Cats,Dogs",True,да
1595.0,3.0,972.0,,False,нет
1400.0,3.0,1100.0,,False,нет
1175.0,2.0,826.0,,False,нет
2600.0,2.0,1021.0,,False,нет
900.0,1.0,810.0,,False,нет
1950.0,2.0,1155.0,,False,нет
843.0,1.0,826.0,"Cats,Dogs",True,да
1930.0,3.0,1309.0,,False,нет
970.0,1.0,842.0,,False,нет
1200.0,2.0,1130.0,,False,нет
1305.0,1.0,716.0,,False,нет
2257.0,3.0,1205.0,"Cats,Dogs",True,да
1005.0,1.0,874.0,,False,нет
820.0,1.0,650.0,"Cats,Dogs",True,да
1231.0,2.0,1131.0,,False,нет
1795.0,2.0,750.0,Cats,True,да
1006.0,2.0,1053.0,,False,нет
1980.0,3.0,1432.0,"Cats,Dogs",True,да
1200.0,2.0,1130.0,"Cats,Dogs",True,да
820.0,1.0,650.0,"Cats,Dogs",True,да
1905.0,3.0,1309.0,,False,нет
1952.0,2.0,1260.0,,False,нет
1900.0,1.0,1000.0,,False,нет
2500.0,2.0,1100.0,,False,нет
1195.0,2.0,1113.0,,False,нет
1260.0,2.0,1169.0,,False,нет
2875.0,2.0,890.0,"Cats,Dogs",True,да
670.0,2.0,800.0,,False,нет
2000.0,2.0,1200.0,Cats,True,да
2230.0,1.0,860.0,,False,нет
670.0,2.0,800.0,,False,нет
2295.0,1.0,742.0,,False,нет
1300.0,1.0,716.0,,False,нет
1252.0,2.0,1290.0,"Cats,Dogs",True,да
2970.0,2.0,1150.0,"Cats,Dogs",True,да
2620.0,2.0,1167.0,"Cats,Dogs",True,да
914.0,3.0,525.0,,False,нет
1534.0,2.0,1017.0,"Cats,Dogs",True,да
1450.0,2.0,1175.0,,False,нет
1905.0,2.0,1250.0,,False,нет
950.0,1.0,661.0,,False,нет
1935.0,2.0,1250.0,,False,нет
1290.0,1.0,716.0,,False,нет
943.0,1.0,630.0,"Cats,Dogs",True,да
9000.0,3.0,3369.0,,False,нет
850.0,2.0,737.0,,False,нет
1800.0,1.0,750.0,,False,нет
2150.0,2.0,850.0,,False,нет
1175.0,2.0,826.0,,False,нет
1150.0,2.0,890.0,,False,нет
1159.0,2.0,1073.0,,False,нет
1682.0,3.0,1334.0,"Cats,Dogs",True,да
1850.0,2.0,950.0,,False,нет
1447.0,2.0,1088.0,,False,нет
1586.0,2.0,792.0,,False,нет
1750.0,2.0,700.0,,False,нет
1350.0,3.0,1318.0,"Cats,Dogs",True,да
2430.0,1.0,718.0,"Cats,Dogs",True,да
1975.0,2.0,1000.0,,False,нет
1529.0,1.0,882.0,,False,нет
1589.0,3.0,1110.0,,False,нет
2347.0,2.0,1154.0,"Cats,Dogs",True,да
1000.0,1.0,810.0,"Cats,Dogs",True,да
2347.0,2.0,1154.0,"Cats,Dogs",True,да
1118.0,2.0,1070.0,,False,нет
1251.0,2.0,996.0,"Cats,Dogs",True,да
1664.0,1.0,689.0,,False,нет
2150.0,2.0,850.0,,False,нет
899.0,1.0,881.0,,False,нет
1091.0,2.0,956.0,,False,нет
1800.0,0.0,639.0,,False,нет
1547.0,2.0,777.0,,False,нет
2000.0,2.0,1200.0,,False,нет
2250.0,5.0,1952.0,,False,нет
1975.0,1.0,853.0,,False,нет
2450.0,1.0,872.0,,False,нет
2395.0,6.0,2667.0,,False,нет
1704.0,1.0,689.0,,False,нет
1649.0,1.0,615.0,,False,нет
1031.0,1.0,687.0,,False,нет
1850.0,2.0,850.0,,False,нет
1150.0,2.0,1023.0,"Cats,Dogs",True,да
1704.0,1.0,689.0,,False,нет
1613.0,2.0,1074.0,"Cats,Dogs",True,да
1875.0,3.0,1751.0,"Cats,Dogs",True,да
1174.0,2.0,1196.0,"Cats,Dogs",True,да
545.0,0.0,435.0,Cats,True,да
1492.0,2.0,1065.0,,False,нет
4885.0,2.0,1134.0,,False,нет
1275.0,2.0,970.0,,False,нет
1431.0,2.0,1200.0,,False,нет
1430.0,2.0,1052.0,"Cats,Dogs",True,да
2500.0,3.0,1500.0,,False,нет
1559.0,1.0,800.0,,False,нет
3098.0,1.0,738.0,"Cats,Dogs",True,да
3980.0,1.0,787.0,"Cats,Dogs",True,да
2350.0,2.0,1300.0,,False,нет
1783.0,2.0,1436.0,,False,нет
889.0,1.0,638.0,"Cats,Dogs",True,да
1464.0,1.0,792.0,,False,нет
1497.0,2.0,1161.0,,False,нет
690.0,1.0,720.0,,False,нет
1705.0,2.0,1052.0,"Cats,Dogs",True,да
1913.0,2.0,1236.0,"Cats,Dogs",True,да
942.0,1.0,769.0,,False,нет
1474.0,3.0,1250.0,"Cats,Dogs",True,да
1419.0,2.0,1280.0,,False,нет
1388.0,2.0,876.0,,False,нет
995.0,1.0,711.0,,False,нет
1327.0,1.0,614.0,"Cats,Dogs",True,да
1419.0,1.0,815.0,"Cats,Dogs",True,да
1500.0,1.0,650.0,"Cats,Dogs",True,да
1318.0,1.0,866.0,,False,нет
1750.0,2.0,1021.0,,False,нет
1288.0,1.0,866.0,,False,нет
1573.0,1.0,820.0,,False,нет
3525.0,2.0,598.0,,False,нет
1209.0,1.0,863.0,,False,нет
895.0,1.0,500.0,,False,нет
1039.0,2.0,1038.0,,False,нет
1850.0,2.0,1084.0,Cats,True,да
700.0,2.0,1120.0,,False,нет
1534.0,2.0,1220.0,,False,нет
1633.0,2.0,1062.0,"Cats,Dogs",True,да
1295.0,1.0,1490.0,,False,нет
1590.0,1.0,511.0,,False,нет
920.0,1.0,675.0,,False,нет
2094.0,1.0,778.0,,False,нет
1276.0,1.0,710.0,,False,нет
1735.0,2.0,1238.0,"Cats,Dogs",True,да
875.0,1.0,582.0,,False,нет
